ID,LAT,LON,NAME,Total Days,Missing Days,Missing %,Distance_to_Coast_km,Region,Days_Checked,Suspect_Days,Suspect_%,Likely_Malfunctioning,Malfunction_Score,Event,Period
US1FLCR0012,26.0976,-81.7221,NAPLES 5.7 SE,11,0,0.0,2.6554230760029722,Coastal,11,4,36.36,True,18.18,Ian,Before
US1FLCR0013,26.2798,-81.7583,NAPLES PARK 3.7 ENE,11,0,0.0,0.0,Coastal,11,4,36.36,True,18.18,Ian,Before
US1FLCR0037,26.236,-81.7325,NAPLES 7.4 NNE,11,11,100.0,1.4794223012650107,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLCR0038,26.054,-81.6964,NAPLES 8.7 SE,11,9,81.82,8.348683879004207,Coastal,2,2,100.0,True,90.91,Ian,Before
US1FLCR0041,26.2406,-81.6976,NAPLES 9.0 NE,11,11,100.0,4.493853920205821,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLCR0052,26.2744,-81.5318,NAPLES 18.6 ENE,11,0,0.0,19.610359643944157,Coastal,11,5,45.45,True,22.72,Ian,Before
US1FLCR0053,26.264,-81.5619,NAPLES 16.6 ENE,11,3,27.27,16.03653990178027,Coastal,8,3,37.5,True,32.38,Ian,Before
US1FLCR0057,26.3329,-81.4339,AVE MARIA 0.4 SE,11,3,27.27,32.63923782826221,Coastal,8,3,37.5,True,32.38,Ian,Before
US1FLCR0059,26.2271,-81.628,NAPLES 11.8 ENE,11,0,0.0,7.431333370998186,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLCR0060,26.3292,-81.4314,AVE MARIA 0.7 SE,11,9,81.82,32.66287921233418,Coastal,2,1,50.0,True,65.91,Ian,Before
US1FLCR0061,26.1964,-81.7945,NAPLES 3.6 N,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLCR0062,26.1647,-81.7324,GOLDEN GATE 2.2 SW,11,0,0.0,0.0,Coastal,11,6,54.55,True,27.28,Ian,Before
US1FLCR0063,26.0389,-81.6891,MARCO ISLAND 6.6 NNE,11,11,100.0,10.312340289584732,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLCR0066,26.129,-81.7458,EAST NAPLES 0.9 NE,11,2,18.18,0.0,Coastal,9,5,55.56,True,36.87,Ian,Before
US1FLCR0067,26.3066,-81.4501,AVE MARIA 2.3 SSW,11,11,100.0,29.539415299742316,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLCT0008,28.871,-82.5273,CRYSTAL RIVER 4.7 ESE,11,1,9.09,4.706193615779394,Coastal,10,2,20.0,True,14.54,Ian,Before
US1FLCT0011,28.9298,-82.3704,HERNANDO 1.6 N,11,1,9.09,22.575048956546247,Coastal,10,2,20.0,True,14.54,Ian,Before
US1FLCT0015,28.8582,-82.3056,INVERNESS 2.6 ENE,11,4,36.36,29.385980276857264,Coastal,7,0,0.0,True,18.18,Ian,Before
US1FLCT0024,28.9142,-82.4215,HERNANDO 2.9 W,11,5,45.45,16.66830806432686,Coastal,6,0,0.0,True,22.72,Ian,Before
US1FLCT0029,28.7303,-82.5391,HOMOSASSA 6.0 SE,11,7,63.64,17.04747018825906,Coastal,4,1,25.0,True,44.32,Ian,Before
US1FLCT0030,28.8741,-82.4411,HERNANDO 4.4 WSW,11,0,0.0,14.19406963223475,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLCT0031,28.8816,-82.3971,INVERNESS 4.4 NW,11,3,27.27,19.07776944722436,Coastal,8,2,25.0,True,26.14,Ian,Before
US1FLCT0034,28.9317,-82.4416,BEVERLY HILLS 1.9 NE,11,0,0.0,14.87816334724806,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLCT0035,28.8717,-82.4114,INVERNESS 4.7 WNW,11,1,9.09,17.511692656682847,Coastal,10,2,20.0,True,14.54,Ian,Before
US1FLCT0036,28.8175,-82.2769,INVERNESS 4.3 ESE,11,0,0.0,33.39766789850742,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLCT0037,29.0059,-82.4938,CITRUS SPRINGS 1.3 WNW,11,0,0.0,15.363074313478238,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLCT0038,28.8828,-82.4333,HERNANDO 3.9 WSW,11,0,0.0,15.05206088434105,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLCT0039,28.8794,-82.4076,INVERNESS 4.8 NW,11,0,0.0,17.90696061696845,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLCT0041,28.8529,-82.5858,HOMOSASSA 5.3 NNE,11,1,9.09,1.178532241145719,Coastal,10,2,20.0,True,14.54,Ian,Before
US1FLCT0042,28.9709,-82.4168,HERNANDO 5.1 NNW,11,10,90.91,19.30235910934632,Coastal,1,1,100.0,True,95.46,Ian,Before
US1FLCT0043,28.8227,-82.3334,INVERNESS 1.3 SSE,11,6,54.55,27.142608203333737,Coastal,5,0,0.0,True,27.28,Ian,Before
US1FLCT0046,28.8646,-82.4114,INVERNESS 4.5 WNW,11,11,100.0,17.58558033802601,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLCY0001,30.0785,-81.6956,FLEMING ISLAND 1.7 SE,11,0,0.0,9.415764114117746,Coastal,11,1,9.09,False,4.54,Ian,Before
US1FLCY0002,30.1044,-81.736,ORANGE PARK 4.8 SSW,11,11,100.0,5.230013711579479,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLCY0003,29.8172,-81.9275,KEYSTONE HEIGHTS 6.9 ENE,11,0,0.0,29.79805431075232,Coastal,11,4,36.36,True,18.18,Ian,Before
US1FLCY0005,29.8362,-81.9247,KEYSTONE HEIGHTS 7.6 ENE,11,11,100.0,30.915720636935312,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLCY0007,29.7981,-81.9788,KEYSTONE HEIGHTS 3.5 ENE,11,0,0.0,33.71128705927635,Coastal,11,4,36.36,True,18.18,Ian,Before
US1FLCY0024,29.7668,-82.0079,KEYSTONE HEIGHTS 1.8 ESE,11,11,100.0,29.65995794391046,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLCY0025,30.1448,-81.7668,ORANGE PARK 4.1 WSW,11,0,0.0,0.0,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLCY0034,30.0751,-81.6943,FLEMING ISLAND 2.0 SE,11,11,100.0,9.690285161782931,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLCY0037,30.0616,-81.7134,FLEMING ISLAND 2.2 S,11,0,0.0,10.60388840190665,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLCY0038,29.8593,-81.8916,KEYSTONE HEIGHTS 10.1 ENE,11,0,0.0,30.055403774237117,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLCY0039,30.1517,-81.7424,ORANGE PARK 2.5 WSW,11,0,0.0,0.0,Coastal,11,1,9.09,False,4.54,Ian,Before
US1FLCY0041,29.981,-81.8102,PENNEY FARMS 0.1 E,11,5,45.45,17.666353718152326,Coastal,6,1,16.67,True,31.06,Ian,Before
US1FLCY0042,30.0057,-81.7178,GREEN COVE SPRINGS 2.6 WNW,11,8,72.73,16.277601664396766,Coastal,3,0,0.0,True,36.36,Ian,Before
US1FLCY0050,29.8475,-81.9615,KEYSTONE HEIGHTS 6.4 NE,11,9,81.82,35.09672610608917,Coastal,2,2,100.0,True,90.91,Ian,Before
US1FLCY0051,30.1628,-81.7091,ORANGE PARK 0.5 SSW,11,0,0.0,0.15996492069954976,Coastal,11,1,9.09,False,4.54,Ian,Before
US1FLCY0054,29.8505,-81.8948,KEYSTONE HEIGHTS 9.7 ENE,11,0,0.0,29.526986601053007,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLCY0055,30.108,-81.7321,FLEMING ISLAND 1.3 NW,11,0,0.0,4.947477143237806,Coastal,11,1,9.09,False,4.54,Ian,Before
US1FLCY0056,29.7801,-82.0166,KEYSTONE HEIGHTS 1.0 E,11,11,100.0,29.155190742956833,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLCY0057,30.1054,-81.7027,FLEMING ISLAND 1.3 NE,11,11,100.0,6.408198181004466,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLDS0003,27.039,-82.0546,LAKE SUZY 1.0 W,11,0,0.0,5.454186013756459,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLDV0003,30.2765,-81.7304,JACKSONVILLE 5.9 SW,11,0,0.0,0.0,Coastal,11,0,0.0,False,0.0,Ian,Before
US1FLDV0013,30.3216,-81.3956,NEPTUNE BEACH 0.5 NNW,11,0,0.0,0.001057921330879343,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLDV0021,30.356,-81.512,JACKSONVILLE 8.8 E,11,0,0.0,0.0,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLDV0026,30.2608,-81.7444,JACKSONVILLE 7.3 SW,11,7,63.64,0.0,Coastal,4,0,0.0,True,31.82,Ian,Before
US1FLDV0028,30.3157,-81.5985,JACKSONVILLE 3.8 ESE,11,0,0.0,0.0,Coastal,11,0,0.0,False,0.0,Ian,Before
US1FLDV0032,30.3144,-81.4676,JACKSONVILLE 11.4 ESE,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLDV0033,30.3044,-81.8226,JACKSONVILLE 10.0 WSW,11,0,0.0,0.6524722586070764,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLDV0034,30.2948,-81.7237,JACKSONVILLE 4.8 SW,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLDV0042,30.235,-81.7869,JACKSONVILLE 10.3 SW,11,0,0.0,0.0,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLDV0047,30.1705,-81.5818,JACKSONVILLE 12.0 SSE,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLDV0050,30.3848,-81.521,JACKSONVILLE 8.9 ENE,11,0,0.0,0.0,Coastal,11,1,9.09,False,4.54,Ian,Before
US1FLDV0051,30.175,-81.5705,JACKSONVILLE 12.0 SSE,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLDV0059,30.3758,-81.6047,JACKSONVILLE 4.2 NE,11,0,0.0,0.0,Coastal,11,0,0.0,False,0.0,Ian,Before
US1FLDV0063,30.2586,-81.7548,JACKSONVILLE 7.8 SW,11,0,0.0,0.0,Coastal,11,1,9.09,False,4.54,Ian,Before
US1FLDV0069,30.3033,-81.7635,JACKSONVILLE 6.7 WSW,11,0,0.0,0.0,Coastal,11,0,0.0,False,0.0,Ian,Before
US1FLDV0071,30.411,-81.8252,JACKSONVILLE 11.3 WNW,11,0,0.0,4.674340436957707,Coastal,11,0,0.0,False,0.0,Ian,Before
US1FLDV0079,30.2274,-81.5565,JACKSONVILLE 9.6 SE,11,0,0.0,0.0,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLDV0091,30.4839,-81.7016,JACKSONVILLE 10.6 NNW,11,0,0.0,0.0,Coastal,11,0,0.0,False,0.0,Ian,Before
US1FLDV0094,30.2991,-81.7126,JACKSONVILLE 4.1 SW,11,1,9.09,0.0,Coastal,10,0,0.0,False,4.54,Ian,Before
US1FLDV0098,30.1148,-81.5205,FRUIT COVE 5.9 E,11,6,54.55,5.989578728519496,Coastal,5,1,20.0,True,37.28,Ian,Before
US1FLDV0106,30.1643,-81.6264,JACKSONVILLE 11.9 S,11,0,0.0,0.0,Coastal,11,0,0.0,False,0.0,Ian,Before
US1FLDV0112,30.2956,-81.7184,JACKSONVILLE 4.5 SW,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLDV0113,30.1866,-81.5855,FRUIT COVE 6.2 NNE,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLDV0117,30.1402,-81.5713,JACKSONVILLE 14.4 SSE,11,0,0.0,2.346614559983983,Coastal,11,1,9.09,False,4.54,Ian,Before
US1FLDV0118,30.2583,-81.5586,JACKSONVILLE 7.9 SE,11,0,0.0,0.0,Coastal,11,1,9.09,False,4.54,Ian,Before
US1FLDX0002,29.644,-83.0473,CROSS CITY 4.7 E,11,11,100.0,67.08871716483937,Rural,0,0,0.0,True,50.0,Ian,Before
US1FLDX0003,29.6579,-83.0332,OLD TOWN 4.9 NW,11,1,9.09,65.45156339677835,Rural,10,1,10.0,False,9.54,Ian,Before
US1FLDX0004,29.6385,-83.0054,OLD TOWN 2.9 NNW,11,11,100.0,62.4739907613042,Rural,0,0,0.0,True,50.0,Ian,Before
US1FLFL0019,29.4722,-81.2439,BUNNELL 1.0 ENE,11,10,90.91,9.859792956421234,Coastal,1,0,0.0,True,45.46,Ian,Before
US1FLFL0021,29.5663,-81.2054,PALM COAST 0.6 ESE,11,11,100.0,0.4594531540479136,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLFL0023,29.4592,-81.3859,BUNNELL 7.7 W,11,11,100.0,18.374462673900062,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLFL0024,29.5996,-81.2046,PALM COAST 2.1 NNE,11,0,0.0,0.6656256725589346,Coastal,11,1,9.09,False,4.54,Ian,Before
US1FLFL0027,29.601,-81.2609,PALM COAST 3.5 NW,11,11,100.0,2.2298102606224277,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLFL0030,29.5161,-81.245,PALM COAST 4.2 SSW,11,2,18.18,4.248928895911991,Coastal,9,1,11.11,False,14.64,Ian,Before
US1FLFL0032,29.5938,-81.1968,PALM COAST 1.9 NNE,11,0,0.0,0.4962479292835594,Coastal,11,1,9.09,False,4.54,Ian,Before
US1FLFL0033,29.4564,-81.1163,FLAGLER BEACH 1.3 SE,11,0,0.0,15.174573740964293,Coastal,11,1,9.09,False,4.54,Ian,Before
US1FLFL0035,29.5972,-81.2201,PALM COAST 1.8 N,11,1,9.09,0.0,Coastal,10,1,10.0,False,9.54,Ian,Before
US1FLFL0036,29.592,-81.1828,PALM COAST 2.4 NE,11,2,18.18,2.0537929744725374,Coastal,9,1,11.11,False,14.64,Ian,Before
US1FLFL0037,29.5177,-81.235,PALM COAST 3.9 SSW,11,0,0.0,4.115910757493006,Coastal,11,1,9.09,False,4.54,Ian,Before
US1FLFL0038,29.5123,-81.2128,PALM COAST 4.1 S,11,9,81.82,5.3331319989414325,Coastal,2,2,100.0,True,90.91,Ian,Before
US1FLFL0039,29.4418,-81.1106,FLAGLER BEACH 2.3 SSE,11,1,9.09,13.363962078113646,Coastal,10,1,10.0,False,9.54,Ian,Before
US1FLFL0040,29.5808,-81.2208,PALM COAST 0.8 NNW,11,0,0.0,0.0,Coastal,11,0,0.0,False,0.0,Ian,Before
US1FLFL0042,29.4939,-81.2452,PALM COAST 5.7 SSW,11,5,45.45,7.081229452636546,Coastal,6,0,0.0,True,22.72,Ian,Before
US1FLFL0043,29.4504,-81.2156,PALM COAST 8.3 S,11,6,54.55,12.892851268434324,Coastal,5,1,20.0,True,37.28,Ian,Before
US1FLFL0047,29.5135,-81.2507,PALM COAST 4.5 SSW,11,0,0.0,4.540232917828011,Coastal,11,1,9.09,False,4.54,Ian,Before
US1FLFL0049,29.544,-81.2166,PALM COAST 1.9 S,11,0,0.0,1.566136846366268,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLFL0050,29.5441,-81.2398,PALM COAST 2.4 SW,11,1,9.09,0.7110182440436279,Coastal,10,1,10.0,False,9.54,Ian,Before
US1FLGC0003,29.6765,-82.6687,NEWBERRY 4.0 WNW,11,1,9.09,24.86436284751391,Coastal,10,2,20.0,True,14.54,Ian,Before
US1FLGC0008,29.6563,-82.8628,TRENTON 4.0 NW,11,0,0.0,46.49927258249364,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLGL0007,26.8206,-81.4495,LA BELLE 4.5 NNW,11,0,0.0,44.052417322775035,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLGL0013,26.9838,-81.0984,MOORE HAVEN 10.4 N,11,2,18.18,86.1595224394407,Rural,9,4,44.44,True,31.31,Ian,Before
US1FLHB0001,28.0662,-82.2098,PLANT CITY 6.5 NW,11,0,0.0,5.588059037919641,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0004,27.9125,-82.2261,VALRICO 2.2 SE,11,0,0.0,3.256157594441726,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0005,28.0823,-82.5493,CITRUS PARK 1.3 ENE,11,0,0.0,0.0,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0010,27.8859,-82.4895,TAMPA 5.1 S,11,0,0.0,0.0,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0014,27.868,-82.2405,BLOOMINGDALE 1.3 ESE,11,11,100.0,3.5207823488531758,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLHB0016,28.0088,-82.0724,PLANT CITY 3.4 E,11,11,100.0,4.425840474323379,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLHB0017,27.7305,-82.3384,SUN CITY CENTER 1.0 NE,11,0,0.0,20.513132192650286,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0027,28.1228,-82.4531,LUTZ 1.3 SSE,11,0,0.0,0.0,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0029,28.0301,-82.4062,TAMPA 6.5 NNE,11,0,0.0,0.0,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0033,27.8283,-82.1487,BLOOMINGDALE 7.6 ESE,11,0,0.0,14.887832444360667,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0036,27.9035,-82.516,TAMPA 4.4 SSW,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLHB0037,28.1358,-82.4304,LUTZ 2.0 E,11,0,0.0,1.269783078230539,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0040,28.0824,-82.464,UNIVERSITY WEST 2.0 WNW,11,0,0.0,0.0,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0044,27.7057,-82.4005,RUSKIN 1.8 ESE,11,0,0.0,19.977842150718566,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0048,28.1071,-82.5132,GREATER NORTHDALE 0.4 ENE,11,0,0.0,0.0,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0051,28.1105,-82.446,LUTZ 2.2 SSE,11,0,0.0,0.0,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0055,28.0126,-82.4155,TAMPA 5.0 NNE,11,0,0.0,0.0,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0060,27.9058,-82.2411,VALRICO 2.8 SSE,11,2,18.18,1.9212168491756298,Coastal,9,2,22.22,True,20.2,Ian,Before
US1FLHB0068,27.9491,-82.0938,TAMPA 22.3 E,11,11,100.0,7.278877378510386,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLHB0069,27.8658,-82.3507,RIVERVIEW 2.1 W,11,0,0.0,3.926991748968505,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0098,27.8047,-82.341,RIVERVIEW 4.8 SSW,11,0,0.0,11.197660594962004,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0107,27.7086,-82.3483,SUN CITY CENTER 0.9 SSE,11,2,18.18,22.931221806539583,Coastal,9,2,22.22,True,20.2,Ian,Before
US1FLHB0112,27.8902,-82.4907,TAMPA 4.8 SW,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLHB0114,27.8735,-82.3029,RIVERVIEW 0.9 ENE,11,0,0.0,3.142983972996803,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0116,28.1341,-82.4719,LUTZ 0.6 WSW,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLHB0120,28.0632,-82.4799,TAMPA 7.9 N,11,0,0.0,0.0,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0123,28.0939,-82.2561,THONOTOSASSA 3.6 NE,11,11,100.0,9.696320436475409,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLHB0128,27.7036,-82.4066,RUSKIN 1.6 ESE,11,11,100.0,19.916618000710116,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLHB0130,27.7822,-82.3645,APOLLO BEACH 2.7 ENE,11,0,0.0,14.40047892298504,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0134,27.7448,-82.3377,SUN CITY CENTER 1.8 NNE,11,11,100.0,18.71335719238688,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLHB0136,27.903,-82.3264,BRANDON 2.8 SW,11,3,27.27,0.0,Coastal,8,2,25.0,True,26.14,Ian,Before
US1FLHB0138,27.9382,-82.5047,TAMPA 2.0 SW,11,10,90.91,0.0,Coastal,1,1,100.0,True,95.46,Ian,Before
US1FLHB0139,27.7087,-82.3539,SUN CITY CENTER 0.9 S,11,0,0.0,22.52104625694131,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0140,28.0864,-82.5154,GREATER NORTHDALE 1.2 S,11,0,0.0,0.0,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0141,28.0687,-82.4965,CARROLLWOOD 1.3 N,11,0,0.0,0.0,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0142,28.1648,-82.2965,ZEPHYRHILLS 8.8 SW,11,11,100.0,5.297180556450786,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLHB0143,27.9135,-82.5136,TAMPA 3.7 SSW,11,7,63.64,0.0,Coastal,4,1,25.0,True,44.32,Ian,Before
US1FLHB0147,27.8479,-82.4766,TAMPA 7.7 S,11,11,100.0,0.6405597767802894,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLHB0150,27.9004,-82.3247,RIVERVIEW 2.1 NNW,11,10,90.91,0.3564400895501986,Coastal,1,1,100.0,True,95.46,Ian,Before
US1FLHB0152,27.9991,-82.5857,TAMPA 6.9 WNW,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLHB0153,27.7377,-82.3497,SUN CITY CENTER 1.1 N,11,11,100.0,19.676767997508485,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLHB0154,27.9942,-82.269,SEFFNER 0.4 ESE,11,0,0.0,0.7258648627154701,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0156,28.059,-82.4871,CARROLLWOOD 0.7 NNE,11,0,0.0,0.0,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0160,27.9665,-82.2548,VALRICO 1.6 NNW,11,1,9.09,0.0,Coastal,10,4,40.0,True,24.54,Ian,Before
US1FLHB0162,27.9697,-82.296,BRANDON 2.8 N,11,1,9.09,0.0,Coastal,10,2,20.0,True,14.54,Ian,Before
US1FLHB0163,27.8801,-82.2641,BLOOMINGDALE 0.3 NW,11,0,0.0,0.484967298649048,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHB0166,27.8869,-82.3449,RIVERVIEW 2.1 WNW,11,0,0.0,1.27735054628416,Coastal,11,4,36.36,True,18.18,Ian,Before
US1FLHB0167,27.8964,-82.4957,TAMPA 4.4 S,11,3,27.27,0.0,Coastal,8,0,0.0,False,13.64,Ian,Before
US1FLHB0168,28.07,-82.5587,CARROLLWOOD VILLAGE 2.3 W,11,3,27.27,0.0,Coastal,8,2,25.0,True,26.14,Ian,Before
US1FLHB0169,27.9833,-82.1473,PLANT CITY 1.9 SW,11,11,100.0,2.67658568425104,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLHD0001,27.4898,-81.7863,ZOLFO SPRINGS 0.6 ESE,11,10,90.91,54.67804775664452,Rural,1,0,0.0,True,45.46,Ian,Before
US1FLHD0003,27.6369,-81.8337,BOWLING GREEN 0.6 W,11,1,9.09,40.917172722885994,Coastal,10,4,40.0,True,24.54,Ian,Before
US1FLHL0001,27.3424,-81.429,LAKE PLACID 4.8 NW,11,0,0.0,71.51547106893675,Rural,11,4,36.36,True,18.18,Ian,Before
US1FLHL0003,27.2877,-81.3853,LAKE PLACID 1.1 WSW,11,0,0.0,79.42596408343955,Rural,11,4,36.36,True,18.18,Ian,Before
US1FLHL0012,27.405,-81.2461,SYLVAN SHORES 8.5 NE,11,0,0.0,72.34755569629381,Rural,11,5,45.45,True,22.72,Ian,Before
US1FLHL0013,27.516,-81.525,SEBRING 4.7 WNW,11,0,0.0,48.00801240362622,Coastal,11,5,45.45,True,22.72,Ian,Before
US1FLHL0024,27.2406,-81.4102,LAKE PLACID 4.6 SSW,11,11,100.0,77.35890132420245,Rural,0,0,0.0,True,50.0,Ian,Before
US1FLHL0030,27.4995,-81.498,SEBRING 2.8 WNW,11,0,0.0,50.57867829995401,Rural,11,5,45.45,True,22.72,Ian,Before
US1FLHL0032,27.5334,-81.4896,SEBRING 3.7 NW,11,11,100.0,46.63531431076385,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLHL0038,27.4687,-81.417,SEBRING 2.7 SE,11,1,9.09,56.763836868243935,Rural,10,3,30.0,True,19.55,Ian,Before
US1FLHL0042,27.4576,-81.487,SEBRING 3.1 SW,11,11,100.0,55.97531090387124,Rural,0,0,0.0,True,50.0,Ian,Before
US1FLHL0043,27.4415,-81.3377,SEBRING 7.9 ESE,11,0,0.0,63.37380672570114,Rural,11,4,36.36,True,18.18,Ian,Before
US1FLHM0005,30.334,-82.762,WHITE SPRINGS 0.3 NW,11,7,63.64,19.175962608047787,Coastal,4,1,25.0,True,44.32,Ian,Before
US1FLHN0007,28.4475,-82.5236,SPRING HILL 3.3 SE,11,2,18.18,8.613739220024986,Coastal,9,1,11.11,False,14.64,Ian,Before
US1FLHN0008,28.5586,-82.5781,WEEKI WACHEE 3.0 N,11,0,0.0,1.2150590446312115,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLHN0011,28.6396,-82.3385,NORTH BROOKSVILLE 6.3 NE,11,8,72.73,28.508554128633325,Coastal,3,0,0.0,True,36.36,Ian,Before
US1FLHN0014,28.4955,-82.6018,SPRING HILL 2.4 NW,11,0,0.0,0.0,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLHN0022,28.5228,-82.3394,BROOKSVILLE 3.9 SE,11,0,0.0,24.63140793160275,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLHN0024,28.6105,-82.5351,WEEKI WACHEE 7.1 NNE,11,0,0.0,9.183056685801883,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLHN0026,28.4715,-82.5992,SPRING HILL 2.4 WSW,11,2,18.18,0.9348697522595913,Coastal,9,1,11.11,False,14.64,Ian,Before
US1FLHN0030,28.4931,-82.576,SPRING HILL 1.1 NW,11,11,100.0,0.42412702454407836,Coastal,0,0,0.0,True,50.0,Ian,Before
US1FLHN0035,28.4829,-82.5957,SPRING HILL 2.1 W,11,0,0.0,0.0,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLHN0039,28.5106,-82.3589,BROOKSVILLE 3.7 SE,11,0,0.0,22.55640335874263,Coastal,11,2,18.18,False,9.09,Ian,Before
US1FLHN0040,28.5372,-82.5652,WEEKI WACHEE 1.7 NNE,11,0,0.0,0.31303669988635646,Coastal,11,3,27.27,True,13.64,Ian,Before
US1FLHN0041,28.4611,-82.5085,SPRING HILL 3.6 ESE,11,3,27.27,8.651037636899515,Coastal,8,3,37.5,True,32.38,Ian,Before
US1FLHN0043,28.5334,-82.303,BROOKSVILLE 5.7 ESE,11,1,9.09,28.68519751816624,Coastal,10,2,20.0,True,14.54,Ian,Before
US1FLHY0003,26.7639,-81.4748,LA BELLE 2.3 WNW,11,0,0.0,39.09261386309053,Coastal,11,4,36.36,True,18.18,Ian,Before
US1FLHY0005,26.6639,-81.09,CLEWISTON 11.2 WSW,11,11,100.0,80.40955363115894,Rural,0,0,0.0,True,50.0,Ian,Before
