ID,LAT,LON,NAME
USC00413686,30.7189,-97.3211,GRANGER DAM
USC00413691,32.9506,-97.0553,GRAPEVINE DAM
USC00413734,33.1678,-96.0983,GREENVILLE KGVL RADIO
USC00413776,31.4406,-96.4825,GROESBECK 7SE
USC00413846,33.3361,-95.2486,HAGANSPORT
USC00413873,29.4706,-96.9397,HALLETTSVILLE 2 N
USC00413877,32.4478,-94.5956,HALLSVILLE 4 S
USC00413884,31.7089,-98.115,HAMILTON
USC00413941,32.6761,-94.5781,HARLETON
USC00413943,26.2028,-97.6728,HARLINGEN
USC00414020,32.5781,-95.2033,HAWKINS
USC00414076,31.35,-93.8333,HEMPHILL
USC00414077,31.4072,-93.7842,HEMPHILL 6 NE
USC00414081,32.1828,-94.7967,HENDERSON
USC00414137,31.9844,-98.0311,HICO
USC00414182,32.0161,-97.1094,HILLSBORO
USC00414202,32.7275,-95.1925,HOLLY LAKE RCH
USC00414313,29.8142,-95.7275,HOUSTON BARKER
USC00414315,29.7283,-95.1306,HOUSTON DEER PARK
USC00414321,29.7914,-95.4261,HOUSTON HTS
USC00414325,29.7003,-95.4292,HOUSTON-WESTBURY
USC00414326,29.7456,-95.28,HOUSTON-PORT
USC00414327,29.8733,-95.5275,HOUSTON N HOUSTON
USC00414333,29.4717,-95.0833,HOUSTON NWSO
USC00414343,32.3389,-98.2972,HUCKABAY
USC00414382,30.7064,-95.5422,HUNTSVILLE
USC00414390,31.6544,-97.7086,HURST SPRINGS
USC00414505,32.0914,-97.1211,ITASCA 5SSW
USC00414517,33.2064,-98.1689,JACKSBORO
USC00414525,31.9622,-95.2736,JACKSONVILLE
USC00414531,29.1967,-94.9883,JAMAICA BEACH
USC00414556,30.8294,-97.6011,JARRELL
USC00414563,30.9153,-94.0097,JASPER
USC00414575,29.7664,-97.3164,JEDDO 3S
USC00414577,32.7692,-94.3592,JEFFERSON
USC00414597,32.6406,-96.9747,JOE POOL LAKE
USC00414605,30.3,-98.4094,JOHNSON CITY 2N
USC00414679,33.0806,-97.2967,JUSTIN
USC00414693,32.6664,-94.1781,KARNACK
USC00414696,28.9069,-97.8756,KARNES CITY 2N
USC00414704,29.8025,-95.8197,KATY CITY
USC00414705,32.5589,-96.2725,KAUFMAN 3 SE
USC00414708,32.6139,-96.1394,KAUFMAN 13ENE
USC00414792,31.0658,-97.6919,KILLEEN
USC00414805,29.6833,-97.7672,KINGSBURY
USC00414810,27.5311,-97.8497,KINGSVILLE
USC00414866,32.1347,-97.4786,KOPPERL 5 NNE
USC00414878,30.375,-94.2994,KOUNTZE
USC00414903,29.9175,-96.8769,LA GRANGE
USC00414911,26.3233,-98.3233,LA JOYA
USC00414972,33.225,-97.8317,LAKE BRIDGEPORT DAM
USC00414976,32.8228,-95.5278,LAKE FK RSVR
USC00414979,32.6433,-98.3181,LAKE PALO PINTO
USC00414980,32.8522,-95.8864,LAKE TAWAKONI
USC00415018,31.0717,-98.1847,LAMPASAS
USC00415094,33.0353,-96.4861,LAVON DAM
USC00415116,32.3,-98.4028,LEATHERWOOD RCH
USC00415192,33.0694,-97.0094,LEWISVILLE DAM
USC00415193,30.4064,-97.0133,LEXINGTON
USC00415196,30.0592,-94.795,LIBERTY
USC00415229,33.0161,-94.3675,LINDEN
USC00415243,32.5686,-98.0825,LIPAN 4NW
USC00415271,30.7394,-94.9256,LIVINGSTON 2 NNE
USC00415285,29.8569,-97.6958,LOCKHART 2SW
USC00415341,32.4725,-94.7172,LONGVIEW
USC00415344,32.5183,-94.7189,LONGVIEW #2
USC00415415,31.4269,-94.8942,LUFKIN 11 NW
USC00415427,31.3417,-94.7325,LUFKIN #2
USC00415429,29.6756,-97.6578,LULING
USC00415430,29.8403,-97.5672,LULING 12 NE
USC00415435,30.2503,-94.1783,LUMBERTON
USC00415477,30.9392,-95.9203,MADISONVILLE
USC00415611,31.305,-96.8767,MARLIN
USC00415618,32.4892,-94.3289,MARSHALL
USC00415659,28.6836,-95.9733,MATAGORDA #2
USC00415661,28.0372,-97.8725,MATHIS 4 SSW
USC00415667,33.3322,-94.3436,MAUD
USC00415695,32.3117,-97.0161,MAYPEARL
USC00415701,26.1922,-98.2503,MCALLEN
USC00415721,26.565,-98.1236,MCCOOK
USC00415757,31.435,-97.4011,MCGREGOR
USC00415766,33.1828,-96.59,MCKINNEY MUNI AP
USC00415836,26.0619,-97.8997,MERCEDES 6 SSE
USC00415845,31.93,-97.6608,MERIDIAN
USC00415869,31.6181,-96.4497,MEXIA
USC00415897,32.4917,-96.9992,MIDLOTHIAN
USC00415904,31.0706,-95.715,MIDWAY 4 NE
USC00415954,32.635,-95.4822,MINEOLA
USC00416024,30.3908,-95.6969,MONTGOMERY
USC00416058,32.0139,-97.6131,MORGAN
USC00416060,32.3842,-98.1703,MORGAN MILL
USC00416108,33.1631,-95.0097,MT PLEASANT
USC00416119,33.1964,-95.2236,MT VERNON
USC00416177,31.6164,-94.6431,NACOGDOCHES
USC00416210,31.9611,-96.6881,NAVARRO MILLS DAM
USC00416265,31.6503,-94.1519,NEUVILLE
USC00416270,33.4547,-94.4089,NEW BOSTON
USC00416276,29.6597,-98.1636,NEW BRAUNFELS
USC00416280,30.1375,-95.1783,NEW CANEY 2 E
USC00416331,33.4561,-98.0253,NEWPORT 1SW
USC00416335,31.9747,-95.1381,NEW SUMMERFIELD 2W
USC00416341,30.8331,-93.7369,NEWTON
USC00416367,31.1083,-98.3803,NIX STORE 1 W
USC00416368,29.2828,-97.7675,NIXON
USC00416496,31.5914,-95.8442,OAKWOOD
USC00416664,30.0858,-93.7417,ORANGE
USC00416680,30.2267,-93.7389,ORANGE 9 N
USC00416739,27.5906,-97.2306,PADRE IS AT CORPUS CHRISTI
USC00416766,32.7664,-98.3083,PALO PINTO
USC00417017,31.2789,-97.8883,PIDCOKE
USC00417020,29.2353,-96.1817,PIERCE 1 E
USC00417040,31.2447,-93.9658,PINELAND
USC00417066,32.9264,-94.9392,PITTSBURG 5 SSE
USC00417111,28.9606,-98.4772,PLEASANTON
USC00417140,28.6575,-96.5553,PT COMFORT
USC00417170,27.8139,-97.075,PORT ARANSAS
USC00417172,29.9044,-93.9708,PORT ARTHUR CITY
USC00417179,26.095,-97.3069,PORT ISABEL
USC00417183,28.6078,-96.6417,PORT LAVACA
USC00417184,26.5533,-97.4278,PORT MANSFIELD
USC00417186,28.4342,-96.4278,PORT O'CONNOR
USC00417300,31.9633,-98.4942,PROCTOR RSVR
USC00417365,32.7931,-95.435,QUITMAN 2
USC00417388,32.2619,-97.7064,RAINBOW
USC00417458,26.4644,-97.7847,RAYMONDVILLE
USC00417530,28.2939,-97.3297,REFUGIO 3 SW
USC00417533,28.3294,-97.2947,REFUGIO 2 NW
USC00417550,32.8136,-97.5756,REMUDA
USC00417586,30.5381,-95.8458,RICHARDS
USC00417588,32.9964,-96.7428,RICHARDSON
USC00417594,29.5839,-95.7553,RICHMOND
USC00417659,33.005,-97.2331,ROANOKE
USC00417677,27.7894,-97.6619,ROBSTOWN
USC00417685,30.6431,-97.0372,ROCKDALE
USC00417704,28.0183,-97.0567,ROCKPORT
USC00417707,32.9331,-96.4647,ROCKWALL
USC00417744,31.0736,-96.9789,ROSEBUD
USC00417773,32.4578,-96.4558,ROSSER
USC00417787,30.4247,-98.3492,ROUND MTN
USC00417791,30.5414,-97.635,ROUND ROCK 3 NE
USC00417836,28.8297,-97.7133,RUNGE
USC00417841,31.8092,-95.1428,RUSK
USC00417936,31.0619,-94.1011,SAM RAYBURN DAM
USC00417947,29.4703,-98.4728,SAN ANTONIO INCARNATE WORD
USC00417951,31.5192,-94.1186,SAN AUGUSTINE
USC00417981,26.565,-98.1189,SAN MANUEL
USC00417983,29.8833,-97.9494,SAN MARCOS
USC00418050,26.0825,-98.1353,SANTA ANA NWR
USC00418059,26.2656,-97.8714,SANTA ROSA 3 WNW
USC00418081,27.2169,-97.6956,SARITA 7 E
USC00418126,29.6825,-96.8564,SCHULENBURG
USC00418187,29.5519,-97.9703,SEGUIN 1 SSW
USC00418311,30.3703,-94.2019,SILSBEE 4 N
USC00418354,28.1011,-97.5689,SINTON
USC00418415,30.0092,-97.1644,SMITHVILLE
USC00418446,30.3367,-96.5403,SOMERVILLE DAM
USC00418487,26.1375,-97.1742,S PADRE IS
USC00418519,29.2728,-96.6858,SPEAKS 2
USC00418531,30.4814,-98.1606,SPICEWOOD
USC00418544,29.8653,-98.3797,SPRING BRANCH 2SE
USC00418646,31.0372,-97.5283,STILLHOUSE HOLLOW DAM
USC00418658,29.3258,-97.9753,STOCKDALE 6N
USC00418696,32.6592,-98.4678,STRAWN 8 NNE
USC00418728,29.6197,-95.6575,SUGAR LAND
USC00418743,33.1481,-95.6269,SULPHUR SPRINGS
USC00418862,30.5844,-97.4156,TAYLOR 1NW
USC00418929,32.7336,-96.3225,TERRELL
USC00418942,33.4367,-94.0772,TEXARKANA
USC00418996,29.4822,-95.6314,THOMPSONS 3 WSW
USC00419001,30.6147,-97.2086,THORNDALE
USC00419004,31.3917,-96.5656,THORNTON 1SSE
USC00419007,28.5806,-98.1186,THREE RIVERS 9 NE
USC00419076,30.1003,-95.6114,TOMBALL
USC00419099,30.8836,-98.4708,TOW
USC00419101,30.7931,-94.1819,TOWN BLUFF DAM
USC00419125,33.4311,-96.3397,TRENTON
USC00419153,31.2061,-97.2956,TROY
USC00419207,32.3008,-95.3103,TYLER
USC00419282,31.6606,-97.4661,VALLEY MILLS
USC00419361,28.8608,-97.0181,VICTORIA FIRE DEPT #5
USC00419367,28.8439,-96.9214,VICTORIA RGNL AP
USC00419415,31.5481,-97.2072,WACO
USC00419417,31.6003,-97.2169,WACO DAM
USC00419491,30.3236,-96.1594,WASHINGTON SP
USC00419503,32.525,-95.1306,WATERS BLUFF
USC00419504,30.9297,-98.0219,WATSON
USC00419522,32.4281,-96.8422,WAXAHACHIE
USC00419532,32.7478,-97.7703,WEATHERFORD
USC00419559,28.1136,-97.4178,WELDER WILDLIFE FOUNDATION
USC00419588,26.1781,-97.9708,WESLACO
USC00419593,31.8119,-97.0797,W
USC00419655,29.3178,-96.0847,WHARTON
USC00419708,32.2039,-95.2342,WHITEHOUSE 3 S
USC00419709,32.5164,-94.8914,WHITE OAK 1 WSW
USC00419715,31.8611,-97.375,WHITNEY DAM
USC00419717,28.6314,-98.2775,WHITSETT
USC00419754,30.5347,-94.4456,WILDWOOD
USC00419800,32.7019,-96.015,WILLS PT
USC00419815,30.0017,-98.1047,WIMBERLEY 1 NW
USC00419836,33.025,-95.2411,WINNSBORO 5 NNE
USC00419859,33.3675,-96.0675,WOLFE CITY
USC00419898,30.7678,-94.4117,WOODVILLE
USC00419916,33.3039,-94.1583,WRIGHT PATMAN DM & LK
USC00419952,29.2739,-97.1556,YOAKUM
USC00419953,28.9803,-97.5186,YORKTOWN
USC00419962,30.9597,-97.7183,YOUNGSPORT
USW00003855,30.35,-87.3167,PENSACOLA FOREST SHERMAN NAS
USW00003866,32.55,-88.5667,MERIDIAN NAAS
USW00003881,32.8661,-87.2383,CENTREVILLE 6 SW
USW00003901,32.3908,-94.7139,LONGVIEW E TX RGNL AP
USW00003902,31.0667,-97.8333,ROBERT GRAY AAF
USW00003904,30.5911,-96.3631,COLLEGE STN EASTERWOOD FLD
USW00003927,32.8975,-97.0219,DAL-FTW WSCMO AP
USW00003931,31.05,-93.1833,FT POLK AAF
USW00003933,31.1333,-97.7167,FT HOOD
USW00003937,30.1253,-93.2158,LAKE CHARLES
USW00003940,32.3197,-90.0778,JACKSON INTL AP
USW00003951,32.35,-94.65,LONGVIEW WSMO
USW00003969,32.2153,-98.1775,STEPHENVILLE CLARK FLD
USW00003971,32.6781,-96.8678,DALLAS REDBIRD AP
USW00003991,33.2089,-97.1992,DENTON MUNICPAL AP
USW00003996,32.3481,-91.03,TALLULAH VICKSBURG RGNL AP
USW00003999,30.7406,-98.2353,BURNET MUNI AP
USW00012884,29.3331,-89.4075,BOOTHVILLE ASOS
USW00012904,26.2303,-97.6556,HARLINGEN RIO GRANDE VLY INTL
USW00012911,29.5325,-98.2622,RANDOLPH AFB
USW00012912,28.8625,-96.93,VICTORIA RGNL AP
USW00012916,29.9975,-90.2778,NEW ORLEANS AP
USW00012917,29.9519,-94.0261,PORT ARTHUR SE TX RGNL AP
USW00012918,29.6458,-95.2822,HOUSTON WILLIAM P HOBBY AP
USW00012921,29.5442,-98.4839,SAN ANTONIO INTL AP
USW00012923,29.2703,-94.8642,GALVESTON SCHOLES FLD
USW00012924,27.7839,-97.5114,CORPUS CHRISTI
USW00012926,27.6878,-97.2917,CORPUS CHRISTI NAS
USW00012928,27.5089,-97.8042,KINGSVILLE NAAS
USW00012930,29.9167,-90.1303,NEW ORLEANS AUDUBON
USW00012932,27.7414,-98.025,ALICE INTL AP
USW00012935,28.7247,-96.2536,PALACIOS MUNI AP
USW00012944,29.3,-94.8,GALVESTON
USW00012946,27.7,-97.4333,CORPUS CHRISTI CABANISS FLD
USW00012957,26.1597,-97.3378,PORT ISABEL CAMERON CO AP
USW00012958,29.8167,-90.0167,NEW ORLEANS ALVIN CALLENDER FL
USW00012959,26.1792,-98.2444,MCALLEN MILLER INTL AP
USW00012960,29.9844,-95.3608,HOUSTON INTERCONTINENTAL AP
USW00012968,29.5589,-91.525,SALT PT
USW00012970,29.3389,-98.4719,SAN ANTONIO STINSON MUNI AP
USW00012971,29.7042,-98.0286,AUSTIN SAN ANTONIO
USW00012972,28.0836,-97.0467,ROCKPORT ARANSAS CO AP
USW00012975,29.5192,-95.2422,HOUSTON CLOVER FLD
USW00012976,29.1153,-95.4633,ANGLETON LK JACKSON BRAZORIA C
USW00012977,29.6197,-95.6575,HOUSTON SUGARLAND MEM
USW00012987,26.5258,-98.0633,EDINBURG 17 NNE
USW00013833,31.2694,-89.2561,HATTIESBURG CHAIN MUNI AP
USW00013838,30.6147,-88.0631,MOBILE DWTN AP
USW00013865,32.3347,-88.7508,MERIDIAN KEY FLD
USW00013894,30.6794,-88.24,MOBILE
USW00013899,30.4761,-87.1858,PENSACOLA RGNL AP
USW00013904,30.1831,-97.68,AUSTIN BERGSTROM INTL AP
USW00013911,32.7667,-97.45,FT WORTH NAS
USW00013927,32.3375,-90.2214,JACKSON HAWKINS FLD
USW00013935,31.3964,-92.2828,ALEXANDRIA ESLER FLD
USW00013939,33.4939,-90.9806,GREENVILLE ASOS
USW00013942,32.5156,-92.03,MONROE RGNL AP
USW00013957,32.4508,-93.8414,SHREVEPORT
USW00013958,30.3208,-97.7603,AUSTIN-CAMP MABRY
USW00013959,31.6181,-97.2283,WACO RGNL AP
USW00013960,32.8383,-96.8358,DALLAS FAA AP
USW00013961,32.8247,-97.3642,FT WORTH MEACHAM FLD
USW00013970,30.5378,-91.1469,BATON ROUGE METRO AP
USW00013972,32.3586,-95.4039,TYLER POUNDS FLD
USW00013976,30.1986,-91.9894,LAFAYETTE RGNL AP
USW00013977,33.4561,-93.9878,TEXARKANA WEBB FLD
USW00013978,33.4961,-90.0894,GREENWOOD LEFLORE AP
USW00053820,31.4192,-87.0483,EVERGREEN MIDDLETON FLD
USW00053858,30.4631,-88.5317,PASCAGOULA LOTT INTL AP
USW00053865,30.3436,-89.8225,SLIDELL AP
USW00053902,30.3611,-95.4175,CONROE MONTGOMERY CO AP
USW00053903,30.7444,-95.5867,HUNTSVILLE MUNI AP
USW00053905,32.5397,-93.7461,SHREVEPORT DWTN AP
USW00053907,32.6583,-97.095,ARLINGTON MUNI AP
USW00053909,32.9944,-97.3203,FT WORTH ALLIANCE AP
USW00053910,30.0681,-95.5564,HOUSTON HOOKS MEM AP
USW00053911,32.7131,-96.2689,TERRELL MUNI AP
USW00053912,32.0317,-96.3994,CORSICANA CAMPBELL FLD
USW00053914,33.1828,-96.59,MCKINNEY MUNI AP
USW00053915,30.0292,-91.8844,NEW IBERIA AP - ACADIANA RGNL
USW00053917,30.0494,-90.0289,NEW ORLEANS LAKEFRONT AP
USW00053960,30.0917,-91.8731,LAFAYETTE 13 SE
USW00053961,32.8833,-92.1164,MONROE 26 N
USW00053968,31.7797,-95.7233,PALESTINE 6 WNW
USW00053972,32.0836,-97.0972,HILLSBORO MUNI AP
USW00063831,32.3378,-89.0703,NEWTON 5 ENE
USW00063858,32.4567,-87.2422,SELMA 13 WNW
USW00093806,33.2122,-87.6156,TUSCALOOSA AP ASOS
USW00093841,30.7167,-87.0167,WHITING FLD NAS
USW00093874,30.4122,-89.0808,GULFPORT - BILOXI AP
USW00093904,32.8167,-97.35,FT WORTH MEACHAM FLD NAAF
USW00093914,31.7831,-95.6039,PALESTINE 2 NE
USW00093915,31.3347,-92.5586,ALEXANDRIA INTL AP
USW00093919,31.1822,-90.4719,MCCOMB AP
USW00093985,32.7817,-98.0603,MINERAL WELLS AP
USW00093987,31.2358,-94.7547,LUFKIN ANGELINA CO AP
USW00093992,33.2208,-92.8142,EL DORADO GOODWIN FLD
